2025-02-20 03:33:57.539819,XAUUSD,BUY,price:2935.82,sl:2934.82,tp:2937.82,lot_size:0.05
2025-02-20 03:47:01.256101,XAUUSD,SELL,price:2933.585,sl:2934.585,tp:2931.585,lot_size:0.05
2025-02-20 03:47:06.663281,XAUUSD,SELL,price:2933.346,sl:2934.346,tp:2931.346,lot_size:0.05
2025-02-20 03:47:12.028072,XAUUSD,SELL,price:2933.363,sl:2934.363,tp:2931.363,lot_size:0.05
2025-02-20 03:47:17.454473,XAUUSD,SELL,price:2933.295,sl:2934.295,tp:2931.295,lot_size:0.05
2025-02-20 03:47:22.881222,XAUUSD,SELL,price:2933.229,sl:2934.229,tp:2931.229,lot_size:0.05
2025-02-20 03:47:28.238020,XAUUSD,SELL,price:2933.29,sl:2934.29,tp:2931.29,lot_size:0.05
2025-02-20 03:47:33.678758,XAUUSD,SELL,price:2933.277,sl:2934.277,tp:2931.277,lot_size:0.05
2025-02-20 03:47:39.040134,XAUUSD,SELL,price:2933.253,sl:2934.253,tp:2931.253,lot_size:0.05
2025-02-20 03:47:44.401957,XAUUSD,SELL,price:2933.254,sl:2934.254,tp:2931.254,lot_size:0.05
2025-02-20 03:47:49.783347,XAUUSD,SELL,price:2933.184,sl:2934.184,tp:2931.184,lot_size:0.05
2025-02-20 03:47:55.143965,XAUUSD,SELL,price:2933.346,sl:2934.346,tp:2931.346,lot_size:0.05
2025-02-20 03:48:00.580690,XAUUSD,SELL,price:2933.265,sl:2934.265,tp:2931.265,lot_size:0.05
2025-02-20 03:48:05.956232,XAUUSD,SELL,price:2933.305,sl:2934.305,tp:2931.305,lot_size:0.05
2025-02-20 03:48:11.312684,XAUUSD,SELL,price:2933.36,sl:2934.36,tp:2931.36,lot_size:0.05
2025-02-20 03:48:16.747294,XAUUSD,SELL,price:2933.356,sl:2934.356,tp:2931.356,lot_size:0.05
2025-02-20 03:48:22.138386,XAUUSD,SELL,price:2933.297,sl:2934.297,tp:2931.297,lot_size:0.05
2025-02-20 03:48:27.503085,XAUUSD,SELL,price:2933.217,sl:2934.217,tp:2931.217,lot_size:0.05
2025-02-20 03:48:32.971573,XAUUSD,SELL,price:2933.179,sl:2934.179,tp:2931.179,lot_size:0.05
2025-02-20 03:48:38.319897,XAUUSD,SELL,price:2933.109,sl:2934.109,tp:2931.109,lot_size:0.05
2025-02-20 03:48:43.682351,XAUUSD,SELL,price:2933.045,sl:2934.045,tp:2931.045,lot_size:0.05
2025-02-20 03:48:49.053798,XAUUSD,SELL,price:2932.879,sl:2933.879,tp:2930.879,lot_size:0.05
2025-02-20 03:48:54.418798,XAUUSD,SELL,price:2932.957,sl:2933.957,tp:2930.957,lot_size:0.05
2025-02-20 03:49:05.154465,XAUUSD,SELL,price:2932.918,sl:2933.918,tp:2930.918,lot_size:0.05
2025-02-20 03:49:10.544813,XAUUSD,SELL,price:2932.932,sl:2933.932,tp:2930.932,lot_size:0.05
2025-02-20 03:49:16.079170,XAUUSD,SELL,price:2932.69,sl:2933.69,tp:2930.69,lot_size:0.05
2025-02-20 03:49:21.500964,XAUUSD,SELL,price:2932.709,sl:2933.709,tp:2930.709,lot_size:0.05
2025-02-20 03:49:26.863890,XAUUSD,SELL,price:2932.929,sl:2933.929,tp:2930.929,lot_size:0.05
